timestamp,open,high,low,close,volume
2025-10-14 23:26:00,202.85,203.14,202.85,203.14,1187.585
2025-10-14 23:27:00,203.14,203.17,203.04,203.05,979.345
2025-10-14 23:28:00,203.06,203.28,202.99,203.28,1888.728
2025-10-14 23:29:00,203.27,203.29,202.94,202.97,1357.179
2025-10-14 23:30:00,202.97,203.15,202.82,202.98,1009.097
2025-10-14 23:31:00,202.98,203.25,202.95,203.17,2305.935
2025-10-14 23:32:00,203.17,203.17,202.91,203.04,1599.528
2025-10-14 23:33:00,203.03,203.15,202.95,203.11,903.762
2025-10-14 23:34:00,203.12,203.3,203.09,203.24,1139.656
2025-10-14 23:35:00,203.25,203.31,203.07,203.07,1171.181
2025-10-14 23:36:00,203.06,203.37,202.99,203.26,3077.759
2025-10-14 23:37:00,203.25,203.35,203.08,203.3,2112.427
2025-10-14 23:38:00,203.31,203.42,202.93,202.94,1835.272
2025-10-14 23:39:00,202.93,203.05,202.82,203.05,1941.267
2025-10-14 23:40:00,203.06,203.06,202.88,202.97,854.158
2025-10-14 23:41:00,202.97,202.98,202.76,202.85,1092.105
2025-10-14 23:42:00,202.85,202.91,202.67,202.7,1299.777
2025-10-14 23:43:00,202.7,202.95,202.7,202.8,1136.962
2025-10-14 23:44:00,202.81,202.85,202.7,202.72,1071.723
2025-10-14 23:45:00,202.73,202.8,202.62,202.79,1048.317
2025-10-14 23:46:00,202.8,202.94,202.75,202.92,1802.275
2025-10-14 23:47:00,202.93,203.14,202.86,203.09,844.656
2025-10-14 23:48:00,203.1,203.37,202.98,203.37,2822.299
2025-10-14 23:49:00,203.37,203.37,203.14,203.14,1028.907
2025-10-14 23:50:00,203.13,203.13,202.76,203.04,1017.474
2025-10-14 23:51:00,203.04,203.04,202.84,202.89,714.499
2025-10-14 23:52:00,202.9,203.05,202.85,202.99,1029.033
2025-10-14 23:53:00,202.98,202.99,202.39,202.46,2024.983
2025-10-14 23:54:00,202.46,202.64,202.45,202.49,1506.475
2025-10-14 23:55:00,202.5,202.5,202.28,202.34,1901.324
2025-10-14 23:56:00,202.34,202.36,202.16,202.31,2476.663
2025-10-14 23:57:00,202.32,202.33,202.03,202.31,1731.116
2025-10-14 23:58:00,202.31,202.42,202.28,202.42,1412.304
2025-10-14 23:59:00,202.42,202.48,202.28,202.44,1276.081
2025-10-15 00:00:00,202.45,202.6,202.35,202.56,2791.332
2025-10-15 00:01:00,202.55,202.78,202.33,202.77,1849.924
2025-10-15 00:02:00,202.77,202.85,202.66,202.68,1506.405
2025-10-15 00:03:00,202.68,202.92,202.68,202.76,1645.552
2025-10-15 00:04:00,202.77,203.18,202.73,203.08,1621.605
2025-10-15 00:05:00,203.07,203.23,203.01,203.1,2040.509
2025-10-15 00:06:00,203.09,203.09,202.75,202.93,1345.21
2025-10-15 00:07:00,202.93,202.99,202.83,202.89,863.93
2025-10-15 00:08:00,202.88,203.15,202.76,203.1,1311.166
2025-10-15 00:09:00,203.11,203.15,202.81,202.86,1729.666
2025-10-15 00:10:00,202.86,202.86,201.99,202.06,2726.089
2025-10-15 00:11:00,202.06,202.06,201.76,201.83,4269.72
2025-10-15 00:12:00,201.84,201.93,201.57,201.8,3315.389
2025-10-15 00:13:00,201.79,202.09,201.75,201.86,2305.919
2025-10-15 00:14:00,201.85,201.85,201.57,201.58,6459.962
2025-10-15 00:15:00,201.59,201.94,201.59,201.78,2848.075
2025-10-15 00:16:00,201.79,201.95,201.66,201.72,1359.218
2025-10-15 00:17:00,201.73,201.89,201.44,201.6,4372.986
2025-10-15 00:18:00,201.59,201.79,201.56,201.61,2471.324
2025-10-15 00:19:00,201.6,201.66,201.33,201.38,1701.163
2025-10-15 00:20:00,201.38,201.66,201.31,201.58,2433.728
2025-10-15 00:21:00,201.59,201.81,201.59,201.6,9621.918
2025-10-15 00:22:00,201.6,201.74,201.34,201.66,2135.72
2025-10-15 00:23:00,201.66,201.73,201.48,201.69,1902.725
2025-10-15 00:24:00,201.68,201.75,201.5,201.6,1821.662
2025-10-15 00:25:00,201.6,201.75,201.4,201.52,1740.587
2025-10-15 00:26:00,201.51,202.02,201.4,201.95,3888.131
2025-10-15 00:27:00,201.96,202.9,201.96,202.46,8161.028
2025-10-15 00:28:00,202.47,202.54,201.8,201.81,2789.972
2025-10-15 00:29:00,201.81,202.16,201.7,202.13,2241.733
2025-10-15 00:30:00,202.13,202.81,202.05,202.77,3749.864
2025-10-15 00:31:00,202.78,202.86,202.55,202.86,2783.123
2025-10-15 00:32:00,202.85,203.0,202.39,202.4,3415.097
2025-10-15 00:33:00,202.4,202.4,201.33,201.42,5395.668
2025-10-15 00:34:00,201.41,201.73,201.22,201.73,3421.268
2025-10-15 00:35:00,201.73,201.76,201.5,201.55,2971.091
2025-10-15 00:36:00,201.56,202.1,201.56,202.07,1647.359
2025-10-15 00:37:00,202.07,202.17,201.97,202.14,3000.231
2025-10-15 00:38:00,202.15,202.17,201.67,201.67,1096.415
2025-10-15 00:39:00,201.67,202.11,201.65,202.03,1734.789
2025-10-15 00:40:00,202.03,202.14,201.6,201.65,2630.312
2025-10-15 00:41:00,201.65,201.95,201.65,201.86,2727.838
2025-10-15 00:42:00,201.86,201.98,201.75,201.98,2403.847
2025-10-15 00:43:00,201.98,202.04,201.79,201.91,2241.41
2025-10-15 00:44:00,201.92,201.99,201.63,201.99,2593.483
2025-10-15 00:45:00,201.99,202.66,201.87,202.66,5561.707
2025-10-15 00:46:00,202.65,202.96,202.56,202.6,3626.534
2025-10-15 00:47:00,202.61,202.91,202.6,202.89,2461.718
2025-10-15 00:48:00,202.88,203.2,202.71,202.79,5717.841
2025-10-15 00:49:00,202.78,202.84,202.37,202.4,2421.675
2025-10-15 00:50:00,202.4,202.7,202.27,202.54,2910.797
2025-10-15 00:51:00,202.55,202.88,202.55,202.86,2740.937
2025-10-15 00:52:00,202.86,203.0,202.78,202.82,1067.436
2025-10-15 00:53:00,202.83,202.84,202.5,202.73,2886.623
2025-10-15 00:54:00,202.72,202.92,202.72,202.86,1567.822
2025-10-15 00:55:00,202.85,203.18,202.76,203.11,3996.355
2025-10-15 00:56:00,203.11,203.13,202.95,203.03,3325.908
2025-10-15 00:57:00,203.03,203.86,203.03,203.85,8266.502
2025-10-15 00:58:00,203.85,203.86,203.6,203.78,2641.182
2025-10-15 00:59:00,203.78,204.05,203.78,203.98,4258.733
2025-10-15 01:00:00,203.97,204.1,203.62,203.66,4598.973
2025-10-15 01:01:00,203.67,203.74,203.17,203.17,4311.905
2025-10-15 01:02:00,203.16,203.16,202.6,202.61,5331.384
2025-10-15 01:03:00,202.6,202.72,202.33,202.68,3848.334
2025-10-15 01:04:00,202.67,202.8,202.55,202.55,4806.482
2025-10-15 01:05:00,202.55,202.62,202.17,202.23,5262.768
2025-10-15 01:06:00,202.24,202.31,201.89,202.08,3411.83
2025-10-15 01:07:00,202.07,202.07,201.55,201.56,4574.608
2025-10-15 01:08:00,201.56,201.85,201.52,201.69,2475.162
2025-10-15 01:09:00,201.69,201.87,201.65,201.78,1747.579
2025-10-15 01:10:00,201.77,202.08,201.75,202.05,3266.967
2025-10-15 01:11:00,202.04,202.1,201.8,202.01,1720.201
2025-10-15 01:12:00,202.01,202.75,202.01,202.6,4350.565
2025-10-15 01:13:00,202.6,202.78,202.58,202.71,1662.242
2025-10-15 01:14:00,202.71,202.71,202.4,202.4,817.31
2025-10-15 01:15:00,202.39,202.48,201.93,201.93,2272.716
2025-10-15 01:16:00,201.94,202.5,201.93,202.5,1856.406
2025-10-15 01:17:00,202.5,202.53,202.13,202.17,1419.608
2025-10-15 01:18:00,202.17,202.37,202.17,202.28,1731.789
2025-10-15 01:19:00,202.28,202.8,202.28,202.76,1851.663
2025-10-15 01:20:00,202.75,202.96,202.61,202.64,1582.888
2025-10-15 01:21:00,202.65,202.66,202.12,202.26,2005.446
2025-10-15 01:22:00,202.27,202.65,202.27,202.62,2328.883
2025-10-15 01:23:00,202.61,202.75,202.45,202.75,1653.223
2025-10-15 01:24:00,202.76,202.97,202.76,202.96,1655.041
2025-10-15 01:25:00,202.96,203.0,202.59,202.63,1775.217
2025-10-15 01:26:00,202.64,202.97,202.55,202.84,1947.984
2025-10-15 01:27:00,202.83,202.93,202.65,202.69,1309.626
2025-10-15 01:28:00,202.69,202.72,202.11,202.14,2093.948
2025-10-15 01:29:00,202.13,202.26,201.83,201.85,2737.722
2025-10-15 01:30:00,201.85,201.91,201.56,201.56,5751.772
2025-10-15 01:31:00,201.56,201.84,201.54,201.82,3079.215
2025-10-15 01:32:00,201.83,202.04,201.83,201.9,1504.539
2025-10-15 01:33:00,201.9,201.94,201.5,201.55,2131.844
2025-10-15 01:34:00,201.55,201.93,201.55,201.93,1753.138
2025-10-15 01:35:00,201.92,202.05,201.66,201.81,2240.141
2025-10-15 01:36:00,201.82,201.96,201.48,201.48,4158.475
2025-10-15 01:37:00,201.47,201.78,201.33,201.77,1704.548
2025-10-15 01:38:00,201.78,201.86,201.12,201.13,5200.56
2025-10-15 01:39:00,201.12,201.5,201.12,201.44,1399.587
2025-10-15 01:40:00,201.44,201.91,201.44,201.91,1522.814
2025-10-15 01:41:00,201.92,202.0,201.7,201.73,2121.106
2025-10-15 01:42:00,201.74,201.78,201.52,201.52,1342.225
2025-10-15 01:43:00,201.52,201.72,201.4,201.61,1455.872
2025-10-15 01:44:00,201.6,202.03,201.6,202.02,952.903
2025-10-15 01:45:00,202.01,202.21,201.94,202.13,3080.872
2025-10-15 01:46:00,202.13,202.77,202.13,202.19,6919.024
2025-10-15 01:47:00,202.2,202.46,202.2,202.23,1774.314
2025-10-15 01:48:00,202.23,202.72,202.23,202.69,956.997
2025-10-15 01:49:00,202.7,202.93,202.66,202.91,1517.105
2025-10-15 01:50:00,202.91,203.61,202.89,203.48,6831.751
2025-10-15 01:51:00,203.48,203.9,203.48,203.62,6074.197
2025-10-15 01:52:00,203.62,203.93,203.59,203.6,1496.371
2025-10-15 01:53:00,203.6,203.67,203.39,203.4,1654.544
2025-10-15 01:54:00,203.4,203.65,203.37,203.51,2184.216
2025-10-15 01:55:00,203.5,203.89,203.46,203.89,2136.524
2025-10-15 01:56:00,203.88,203.94,203.71,203.72,2232.098
2025-10-15 01:57:00,203.72,203.83,203.72,203.83,2507.735
2025-10-15 01:58:00,203.83,203.86,203.73,203.85,1341.716
2025-10-15 01:59:00,203.85,203.88,203.6,203.69,3175.836
2025-10-15 02:00:00,203.7,203.81,203.59,203.8,3434.264
2025-10-15 02:01:00,203.81,203.81,203.23,203.31,2959.209
2025-10-15 02:02:00,203.3,203.46,203.13,203.17,5084.523
2025-10-15 02:03:00,203.17,203.4,203.07,203.19,3608.972
2025-10-15 02:04:00,203.19,203.61,203.05,203.54,3886.133
2025-10-15 02:05:00,203.53,204.07,203.53,203.9,4815.116
2025-10-15 02:06:00,203.9,203.96,203.41,203.48,2267.717
2025-10-15 02:07:00,203.47,203.75,203.3,203.75,1595.147
2025-10-15 02:08:00,203.74,203.96,203.62,203.92,4780.828
2025-10-15 02:09:00,203.92,203.92,203.76,203.88,1748.604
2025-10-15 02:10:00,203.88,204.09,203.81,204.01,3377.608
2025-10-15 02:11:00,204.02,204.47,203.8,204.47,7911.167
2025-10-15 02:12:00,204.46,204.8,204.34,204.75,7224.994
2025-10-15 02:13:00,204.75,205.11,204.65,204.81,7538.759
2025-10-15 02:14:00,204.81,205.05,204.79,204.79,4242.519
2025-10-15 02:15:00,204.8,204.9,204.56,204.6,2950.536
2025-10-15 02:16:00,204.59,205.08,204.51,204.82,3483.605
2025-10-15 02:17:00,204.82,204.91,204.28,204.31,2065.928
2025-10-15 02:18:00,204.31,204.56,204.15,204.22,2681.924
2025-10-15 02:19:00,204.22,204.66,204.22,204.56,5923.148
2025-10-15 02:20:00,204.57,205.03,204.44,205.01,2991.629
2025-10-15 02:21:00,205.01,205.05,204.67,204.79,2879.05
2025-10-15 02:22:00,204.78,204.93,204.62,204.82,2401.665
2025-10-15 02:23:00,204.82,205.33,204.81,205.22,11880.919
2025-10-15 02:24:00,205.22,205.33,205.04,205.18,3922.211
2025-10-15 02:25:00,205.19,205.76,205.18,205.38,8222.119
2025-10-15 02:26:00,205.38,205.47,205.11,205.16,3091.586
2025-10-15 02:27:00,205.17,205.75,205.16,205.61,3451.488
2025-10-15 02:28:00,205.62,205.82,205.48,205.73,4179.081
2025-10-15 02:29:00,205.73,205.82,205.61,205.64,1598.469
2025-10-15 02:30:00,205.63,205.73,205.2,205.23,7753.936
2025-10-15 02:31:00,205.24,205.46,205.16,205.37,2933.258
2025-10-15 02:32:00,205.36,205.47,205.14,205.14,1528.264
2025-10-15 02:33:00,205.14,205.21,204.71,204.72,5511.555
2025-10-15 02:34:00,204.72,204.81,204.5,204.54,3157.078
2025-10-15 02:35:00,204.54,204.7,204.34,204.35,3722.878
2025-10-15 02:36:00,204.35,204.55,204.23,204.24,2211.798
2025-10-15 02:37:00,204.24,204.25,203.91,204.16,8144.736
2025-10-15 02:38:00,204.15,204.27,203.84,203.95,2946.399
2025-10-15 02:39:00,203.95,204.21,203.93,204.09,2449.657
2025-10-15 02:40:00,204.1,204.29,204.1,204.21,2028.256
2025-10-15 02:41:00,204.22,204.31,204.09,204.28,1965.641
2025-10-15 02:42:00,204.28,204.32,204.12,204.18,1976.596
2025-10-15 02:43:00,204.17,204.17,203.8,203.89,1894.743
2025-10-15 02:44:00,203.88,203.94,203.75,203.86,977.514
2025-10-15 02:45:00,203.86,204.18,203.86,203.9,3041.703
2025-10-15 02:46:00,203.9,204.1,203.8,204.04,1568.013
2025-10-15 02:47:00,204.04,204.08,203.94,203.94,1407.483
2025-10-15 02:48:00,203.93,204.25,203.88,204.24,1359.624
2025-10-15 02:49:00,204.24,204.28,204.1,204.15,1112.977
2025-10-15 02:50:00,204.15,204.15,203.77,203.86,1759.963
2025-10-15 02:51:00,203.85,204.03,203.78,203.79,2091.015
2025-10-15 02:52:00,203.79,204.18,203.78,204.13,1953.798
2025-10-15 02:53:00,204.14,204.14,203.91,203.95,2089.296
2025-10-15 02:54:00,203.95,204.0,203.77,203.78,2312.065
2025-10-15 02:55:00,203.77,203.78,203.4,203.55,3596.034
2025-10-15 02:56:00,203.55,203.6,203.4,203.56,1762.462
2025-10-15 02:57:00,203.57,203.57,203.36,203.47,1233.835
2025-10-15 02:58:00,203.48,203.52,203.36,203.42,1028.352
2025-10-15 02:59:00,203.41,203.45,203.32,203.4,2574.87
2025-10-15 03:00:00,203.39,203.75,203.33,203.68,4803.06
2025-10-15 03:01:00,203.67,203.68,203.4,203.4,951.823
2025-10-15 03:02:00,203.4,203.44,203.05,203.05,2387.537
2025-10-15 03:03:00,203.05,203.25,202.87,202.94,2564.957
2025-10-15 03:04:00,202.94,203.08,202.7,202.91,2267.922
2025-10-15 03:05:00,202.9,202.98,202.61,202.66,2554.567
2025-10-15 03:06:00,202.66,203.05,202.59,202.92,3030.961
2025-10-15 03:07:00,202.92,202.99,202.68,202.68,2371.568
2025-10-15 03:08:00,202.68,202.93,202.57,202.93,4752.454
2025-10-15 03:09:00,202.92,203.19,202.72,202.88,6416.821
2025-10-15 03:10:00,202.88,202.88,202.34,202.5,5258.623
2025-10-15 03:11:00,202.5,202.65,202.39,202.54,1482.509
2025-10-15 03:12:00,202.55,202.69,202.5,202.52,3545.071
2025-10-15 03:13:00,202.52,202.95,202.49,202.54,9031.263
2025-10-15 03:14:00,202.54,202.74,202.54,202.67,2123.606
2025-10-15 03:15:00,202.67,202.72,202.47,202.65,2686.721
2025-10-15 03:16:00,202.64,202.92,202.52,202.85,2644.655
2025-10-15 03:17:00,202.85,202.87,202.54,202.6,1697.819
2025-10-15 03:18:00,202.59,202.6,202.16,202.2,2897.757
2025-10-15 03:19:00,202.19,202.22,201.85,201.95,6384.392
2025-10-15 03:20:00,201.95,202.08,201.75,202.07,5533.111
2025-10-15 03:21:00,202.06,202.2,201.94,202.15,2740.266
2025-10-15 03:22:00,202.15,202.29,201.32,201.38,11374.793
2025-10-15 03:23:00,201.38,202.05,201.35,202.05,3336.652
2025-10-15 03:24:00,202.04,202.23,201.94,202.08,6386.682
2025-10-15 03:25:00,202.08,202.21,202.03,202.16,1381.346
2025-10-15 03:26:00,202.16,202.45,202.15,202.41,2694.682
2025-10-15 03:27:00,202.42,202.44,202.31,202.44,1465.844
2025-10-15 03:28:00,202.44,202.5,202.38,202.44,1509.024
2025-10-15 03:29:00,202.45,202.75,202.42,202.66,3411.645
2025-10-15 03:30:00,202.66,202.69,202.53,202.65,2513.025
2025-10-15 03:31:00,202.65,202.65,202.38,202.45,2232.036
2025-10-15 03:32:00,202.45,202.51,202.22,202.22,2043.406
2025-10-15 03:33:00,202.23,202.43,202.03,202.25,3932.921
2025-10-15 03:34:00,202.25,202.3,202.15,202.22,4679.177
2025-10-15 03:35:00,202.22,202.39,202.05,202.39,1608.241
2025-10-15 03:36:00,202.38,202.46,202.07,202.12,3241.126
2025-10-15 03:37:00,202.11,202.22,202.0,202.1,1566.469
2025-10-15 03:38:00,202.1,202.23,202.1,202.21,1352.195
2025-10-15 03:39:00,202.22,202.36,202.21,202.28,1576.144
2025-10-15 03:40:00,202.28,202.28,202.15,202.19,1799.337
2025-10-15 03:41:00,202.18,202.18,201.48,201.48,4718.395
2025-10-15 03:42:00,201.49,201.71,201.46,201.49,2357.893
2025-10-15 03:43:00,201.49,201.7,201.15,201.15,3579.563
2025-10-15 03:44:00,201.16,201.58,201.13,201.49,2773.143
2025-10-15 03:45:00,201.5,201.56,201.22,201.29,3834.371
2025-10-15 03:46:00,201.29,201.33,200.89,201.16,4896.122
2025-10-15 03:47:00,201.15,201.42,201.11,201.38,4308.356
2025-10-15 03:48:00,201.38,201.48,201.32,201.41,2655.402
2025-10-15 03:49:00,201.41,201.78,201.36,201.73,3649.226
2025-10-15 03:50:00,201.74,201.95,201.68,201.78,2571.287
2025-10-15 03:51:00,201.78,202.06,201.78,201.99,2659.399
